weekly_from_mon,가맹점업종명,결제상품명,결제총액,결제횟수
2019-07-01,학원,행복화성지역화폐,107862675,472
2019-07-01,회원제형태,Thank You Pay-N,1448500,9
2019-07-01,회원제형태,고양페이카드,11559800,44
2019-07-01,회원제형태,과천화폐 과천토리,3473000,14
2019-07-01,회원제형태,광명사랑화폐,4260100,25
2019-07-01,회원제형태,광주사랑카드,333500,8
2019-07-01,회원제형태,구리사랑카드,691700,7
2019-07-01,회원제형태,군포愛머니,10139500,44
2019-07-01,회원제형태,동두천사랑카드,550000,3
2019-07-01,회원제형태,부천페이,16956700,78
2019-07-01,회원제형태,수원페이,6194600,35
2019-07-01,회원제형태,안산사랑상품권 다온,5206900,33
2019-07-01,회원제형태,안성사랑카드,1072014,8
2019-07-01,회원제형태,양주사랑카드,4237500,15
2019-07-01,회원제형태,양평통보,2289000,13
2019-07-01,회원제형태,여주사랑카드,36000,1
2019-07-01,회원제형태,연천사랑상품권,723000,5
2019-07-01,회원제형태,오산화폐 오색전,1141200,5
2019-07-01,회원제형태,용인와이페이,4028100,24
2019-07-01,회원제형태,의정부사랑카드,2500800,14
2019-07-01,회원제형태,이천사랑지역화폐,34000,2
2019-07-01,회원제형태,파주 Pay(파주페이),840000,5
2019-07-01,회원제형태,하남하머니,5228500,38
2019-07-01,회원제형태,행복화성지역화폐,11236550,40
2019-07-01,회원제형태,행복화성지역화폐_화이트,106300,1
2019-07-08,가구,Thank You Pay-N,513400,2
2019-07-08,가구,고양페이카드,7722800,6
2019-07-08,가구,군포愛머니,65000,1
2019-07-08,가구,부천페이,75000,1
2019-07-08,가구,수원페이,1090000,2
2019-07-08,가구,안산사랑상품권 다온,19707581,14
2019-07-08,가구,안성사랑카드,17000,1
2019-07-08,가구,양평통보,55500,3
2019-07-08,가구,이천사랑지역화폐,12000,1
2019-07-08,가구,파주 Pay(파주페이),19000,3
2019-07-08,가구,하남하머니,198500,5
2019-07-08,가구,행복화성지역화폐,1150000,1
2019-07-08,건강식품,가평사랑상품권,155000,2
2019-07-08,건강식품,고양페이카드,501500,5
2019-07-08,건강식품,과천화폐 과천토리,456000,2
2019-07-08,건강식품,광명사랑화폐,122900,6
2019-07-08,건강식품,구리사랑카드,7000,1
2019-07-08,건강식품,군포愛머니,599000,8
2019-07-08,건강식품,동두천사랑카드,50000,1
2019-07-08,건강식품,부천페이,1144400,29
2019-07-08,건강식품,수원페이,386000,11
2019-07-08,건강식품,안산사랑상품권 다온,713000,6
2019-07-08,건강식품,안성사랑카드,380000,3
2019-07-08,건강식품,양주사랑카드,413000,3
2019-07-08,건강식품,여주사랑카드,52200,3
2019-07-08,건강식품,연천사랑상품권,150000,1
2019-07-08,건강식품,오산화폐 오색전,42000,1
2019-07-08,건강식품,의정부사랑카드,297800,2
2019-07-08,건강식품,파주 Pay(파주페이),163100,2
2019-07-08,건강식품,하남하머니,586850,9
2019-07-08,건축자재,Thank You Pay-N,24800,2
2019-07-08,건축자재,고양페이카드,196700,9
2019-07-08,건축자재,과천화폐 과천토리,23500,1
2019-07-08,건축자재,광명사랑화폐,6200,2
2019-07-08,건축자재,광주사랑카드,21000,1
2019-07-08,건축자재,구리사랑카드,4000,1
2019-07-08,건축자재,군포愛머니,119000,9
2019-07-08,건축자재,동두천사랑카드,9400,2
2019-07-08,건축자재,부천페이,197360,9
2019-07-08,건축자재,수원페이,137850,10
2019-07-08,건축자재,안산사랑상품권 다온,82000,4
2019-07-08,건축자재,양주사랑카드,565310,6
2019-07-08,건축자재,양평통보,477580,19
2019-07-08,건축자재,여주사랑카드,6000,1
2019-07-08,건축자재,연천사랑상품권,36800,5
2019-07-08,건축자재,오산화폐 오색전,33000,1
2019-07-08,건축자재,용인와이페이,22000,2
2019-07-08,건축자재,의정부사랑카드,11000,1
2019-07-08,건축자재,파주 Pay(파주페이),81250,5
2019-07-08,건축자재,하남하머니,97850,8
2019-07-08,건축자재,행복화성지역화폐,25850,1
2019-07-08,광학제품,Thank You Pay-N,125000,5
2019-07-08,광학제품,고양페이카드,1793000,13
2019-07-08,광학제품,과천화폐 과천토리,115000,3
2019-07-08,광학제품,광명사랑화폐,112010,5
2019-07-08,광학제품,구리사랑카드,15000,1
2019-07-08,광학제품,군포愛머니,447000,3
2019-07-08,광학제품,부천페이,799000,15
2019-07-08,광학제품,수원페이,294000,11
2019-07-08,광학제품,안산사랑상품권 다온,250000,6
2019-07-08,광학제품,안성사랑카드,20000,1
2019-07-08,광학제품,양주사랑카드,47000,4
2019-07-08,광학제품,양평통보,55000,4
2019-07-08,광학제품,여주사랑카드,31000,3
2019-07-08,광학제품,오산화폐 오색전,72000,3
2019-07-08,광학제품,용인와이페이,134000,6
2019-07-08,광학제품,의정부사랑카드,240000,3
2019-07-08,광학제품,이천사랑지역화폐,530800,3
2019-07-08,광학제품,파주 Pay(파주페이),385000,2
2019-07-08,광학제품,하남하머니,109000,7
2019-07-08,광학제품,행복화성지역화폐,892500,8
2019-07-08,기타,Thank You Pay-N,108000,4
2019-07-08,기타,고양페이카드,198000,3
2019-07-08,기타,광명사랑화폐,30010,2
2019-07-08,기타,광주사랑카드,14000,1
2019-07-08,기타,구리사랑카드,10000,1
2019-07-08,기타,군포愛머니,580000,13
2019-07-08,기타,부천페이,892200,22
2019-07-08,기타,수원페이,31200,2
2019-07-08,기타,안산사랑상품권 다온,674600,16
2019-07-08,기타,안성사랑카드,131100,4
2019-07-08,기타,양주사랑카드,62000,2
2019-07-08,기타,양평통보,237500,7
2019-07-08,기타,여주사랑카드,18500,2
2019-07-08,기타,연천사랑상품권,126700,6
2019-07-08,기타,오산화폐 오색전,55000,1
2019-07-08,기타,용인와이페이,107600,11
2019-07-08,기타,의정부사랑카드,28400,2
2019-07-08,기타,이천사랑지역화폐,83500,3
2019-07-08,기타,파주 Pay(파주페이),25900,2
2019-07-08,기타,하남하머니,349100,8
2019-07-08,기타,행복화성지역화폐,181800,5
2019-07-08,기타의료기관,Thank You Pay-N,846320,12
2019-07-08,기타의료기관,가평사랑상품권,20000,1
2019-07-08,기타의료기관,고양페이카드,11233690,20
2019-07-08,기타의료기관,과천화폐 과천토리,136853,3
2019-07-08,기타의료기관,광명사랑화폐,432510,8
2019-07-08,기타의료기관,광주사랑카드,52700,1
2019-07-08,기타의료기관,구리사랑카드,227400,2
2019-07-08,기타의료기관,군포愛머니,1575400,20
2019-07-08,기타의료기관,동두천사랑카드,58200,3
2019-07-08,기타의료기관,부천페이,6145402,43
2019-07-08,기타의료기관,수원페이,4961000,19
2019-07-08,기타의료기관,안산사랑상품권 다온,1047550,12
2019-07-08,기타의료기관,안성사랑카드,53400,3
2019-07-08,기타의료기관,양주사랑카드,4466290,8
2019-07-08,기타의료기관,양평통보,146000,6
2019-07-08,기타의료기관,여주사랑카드,82200,3
2019-07-08,기타의료기관,연천사랑상품권,10000,1
2019-07-08,기타의료기관,용인와이페이,8600000,18
2019-07-08,기타의료기관,의정부사랑카드,1168120,10
2019-07-08,기타의료기관,이천사랑지역화폐,21000,1
2019-07-08,기타의료기관,파주 Pay(파주페이),702100,8
2019-07-08,기타의료기관,하남하머니,9701385,30
2019-07-08,기타의료기관,행복화성지역화폐,5969200,28
2019-07-08,농업,Thank You Pay-N,22000,1
2019-07-08,농업,고양페이카드,66500,4
2019-07-08,농업,광주사랑카드,15000,1
2019-07-08,농업,부천페이,76000,1
2019-07-08,농업,수원페이,23600,2
2019-07-08,농업,안성사랑카드,37000,2
2019-07-08,농업,양주사랑카드,5000,1
2019-07-08,농업,양평통보,1024373,21
2019-07-08,농업,여주사랑카드,15000,2
2019-07-08,농업,연천사랑상품권,45000,2
2019-07-08,농업,용인와이페이,26000,1
2019-07-08,농업,의정부사랑카드,4000,1
2019-07-08,농업,파주 Pay(파주페이),80000,3
2019-07-08,농업,하남하머니,147000,2
2019-07-08,농업,행복화성지역화폐,27000,1
2019-07-08,레저업소,Thank You Pay-N,2829830,97
2019-07-08,레저업소,가평사랑상품권,234000,3
2019-07-08,레저업소,고양페이카드,8451300,217
2019-07-08,레저업소,과천화폐 과천토리,2330000,29
2019-07-08,레저업소,광명사랑화폐,2212310,61
2019-07-08,레저업소,광주사랑카드,405500,23
2019-07-08,레저업소,구리사랑카드,559500,46
2019-07-08,레저업소,군포愛머니,6686900,174
2019-07-08,레저업소,동두천사랑카드,332200,27
2019-07-08,레저업소,부천페이,10947300,364
2019-07-08,레저업소,수원페이,3578100,189
2019-07-08,레저업소,안산사랑상품권 다온,3122400,124
2019-07-08,레저업소,안성사랑카드,1237000,30
2019-07-08,레저업소,양주사랑카드,2254600,77
2019-07-08,레저업소,양평통보,1053800,40
2019-07-08,레저업소,여주사랑카드,1210500,30
2019-07-08,레저업소,연천사랑상품권,281600,24
2019-07-08,레저업소,오산화폐 오색전,405800,19
2019-07-08,레저업소,용인와이페이,1752300,79
2019-07-08,레저업소,의정부사랑카드,2385300,85
2019-07-08,레저업소,이천사랑지역화폐,704410,26
2019-07-08,레저업소,파주 Pay(파주페이),1869900,58
2019-07-08,레저업소,하남하머니,4816882,126
2019-07-08,레저업소,행복화성지역화폐,7705700,169
2019-07-08,레져용품,Thank You Pay-N,1084500,15
2019-07-08,레져용품,가평사랑상품권,88800,1
2019-07-08,레져용품,고양페이카드,2094700,24
2019-07-08,레져용품,과천화폐 과천토리,290000,8
2019-07-08,레져용품,광명사랑화폐,266010,10
2019-07-08,레져용품,광주사랑카드,106500,4
2019-07-08,레져용품,구리사랑카드,346400,7
2019-07-08,레져용품,군포愛머니,1506200,35
2019-07-08,레져용품,동두천사랑카드,76300,2
2019-07-08,레져용품,부천페이,3369350,59
2019-07-08,레져용품,수원페이,1074200,21
2019-07-08,레져용품,안산사랑상품권 다온,2586500,34
2019-07-08,레져용품,안성사랑카드,306200,7
2019-07-08,레져용품,양주사랑카드,98000,4
2019-07-08,레져용품,양평통보,1364530,28
2019-07-08,레져용품,여주사랑카드,1364150,18
2019-07-08,레져용품,연천사랑상품권,465800,16
2019-07-08,레져용품,오산화폐 오색전,700000,18
2019-07-08,레져용품,용인와이페이,2617750,13
2019-07-08,레져용품,의정부사랑카드,315900,9
2019-07-08,레져용품,이천사랑지역화폐,84000,2
2019-07-08,레져용품,파주 Pay(파주페이),404600,7
2019-07-08,레져용품,하남하머니,2655500,34
2019-07-08,레져용품,행복화성지역화폐,2237500,21
2019-07-08,문화.취미,Thank You Pay-N,563060,23
2019-07-08,문화.취미,가평사랑상품권,99000,6
2019-07-08,문화.취미,고양페이카드,1835480,35
2019-07-08,문화.취미,과천화폐 과천토리,131000,5
2019-07-08,문화.취미,광명사랑화폐,1679450,24
2019-07-08,문화.취미,광주사랑카드,34000,3
2019-07-08,문화.취미,구리사랑카드,95000,4
2019-07-08,문화.취미,군포愛머니,2220000,38
2019-07-08,문화.취미,동두천사랑카드,23000,2
2019-07-08,문화.취미,부천페이,1568170,58
2019-07-08,문화.취미,수원페이,973700,40
2019-07-08,문화.취미,안산사랑상품권 다온,918400,31
2019-07-08,문화.취미,안성사랑카드,265400,11
2019-07-08,문화.취미,양주사랑카드,301600,15
2019-07-08,문화.취미,양평통보,990100,32
2019-07-08,문화.취미,여주사랑카드,368700,10
2019-07-08,문화.취미,연천사랑상품권,670000,7
2019-07-08,문화.취미,오산화폐 오색전,118400,7
2019-07-08,문화.취미,용인와이페이,601350,19
2019-07-08,문화.취미,의정부사랑카드,774800,28
2019-07-08,문화.취미,이천사랑지역화폐,224020,9
2019-07-08,문화.취미,파주 Pay(파주페이),512000,15
2019-07-08,문화.취미,하남하머니,522650,18
2019-07-08,문화.취미,행복화성지역화폐,1089420,37
2019-07-08,문화.취미,행복화성지역화폐_화이트,430000,2
2019-07-08,병원,Thank You Pay-N,234200,6
2019-07-08,병원,광주사랑카드,37500,4
2019-07-08,병원,군포愛머니,6849470,37
2019-07-08,병원,부천페이,401000,2
2019-07-08,병원,안산사랑상품권 다온,395500,2
2019-07-08,병원,안성사랑카드,1349510,13
2019-07-08,병원,양주사랑카드,8000,2
2019-07-08,병원,양평통보,2153940,19
2019-07-08,병원,여주사랑카드,133850,5
2019-07-08,병원,오산화폐 오색전,1042900,17
2019-07-08,병원,용인와이페이,1991430,12
2019-07-08,병원,이천사랑지역화폐,191500,9
2019-07-08,병원,하남하머니,2122800,24
2019-07-08,병원,행복화성지역화폐,83400,4
2019-07-08,보건위생,Thank You Pay-N,5028250,158
2019-07-08,보건위생,가평사랑상품권,380900,9
2019-07-08,보건위생,고양페이카드,17167970,343
2019-07-08,보건위생,과천화폐 과천토리,2093500,42
2019-07-08,보건위생,광명사랑화폐,6220400,119
2019-07-08,보건위생,광주사랑카드,1118100,37
2019-07-08,보건위생,구리사랑카드,1636900,45
2019-07-08,보건위생,군포愛머니,11956660,308
2019-07-08,보건위생,동두천사랑카드,661550,16
2019-07-08,보건위생,부천페이,21852390,563
2019-07-08,보건위생,수원페이,14261670,320
2019-07-08,보건위생,안산사랑상품권 다온,7842800,219
2019-07-08,보건위생,안성사랑카드,1569130,44
2019-07-08,보건위생,양주사랑카드,7169050,156
2019-07-08,보건위생,양평통보,3722050,129
2019-07-08,보건위생,여주사랑카드,1833550,49
2019-07-08,보건위생,연천사랑상품권,1160730,32
2019-07-08,보건위생,오산화폐 오색전,2124900,52
2019-07-08,보건위생,용인와이페이,3902320,142
2019-07-08,보건위생,의정부사랑카드,3791250,107
2019-07-08,보건위생,이천사랑지역화폐,1527910,39
2019-07-08,보건위생,파주 Pay(파주페이),3340350,85
2019-07-08,보건위생,하남하머니,11947565,280
2019-07-08,보건위생,행복화성지역화폐,14886880,323
2019-07-08,사무통신,고양페이카드,232100,20
2019-07-08,사무통신,과천화폐 과천토리,51900,2
2019-07-08,사무통신,광명사랑화폐,112800,4
2019-07-08,사무통신,광주사랑카드,24700,2
2019-07-08,사무통신,구리사랑카드,400000,1
2019-07-08,사무통신,군포愛머니,166140,6
2019-07-08,사무통신,동두천사랑카드,22000,2
2019-07-08,사무통신,부천페이,620100,13
2019-07-08,사무통신,수원페이,7500,2
2019-07-08,사무통신,안산사랑상품권 다온,188950,8
2019-07-08,사무통신,안성사랑카드,13000,1
2019-07-08,사무통신,양주사랑카드,13000,1
2019-07-08,사무통신,양평통보,68000,6
2019-07-08,사무통신,여주사랑카드,10000,1
2019-07-08,사무통신,오산화폐 오색전,1420,4
2019-07-08,사무통신,용인와이페이,31000,3
2019-07-08,사무통신,의정부사랑카드,116500,4
2019-07-08,사무통신,이천사랑지역화폐,163000,3
2019-07-08,사무통신,하남하머니,100950,6
2019-07-08,사무통신,행복화성지역화폐,34000,2
2019-07-08,서적문구,Thank You Pay-N,753020,57
2019-07-08,서적문구,가평사랑상품권,112500,4
2019-07-08,서적문구,고양페이카드,3256980,136
2019-07-08,서적문구,과천화폐 과천토리,1524500,41
2019-07-08,서적문구,광명사랑화폐,533610,31
2019-07-08,서적문구,광주사랑카드,57550,5
2019-07-08,서적문구,구리사랑카드,451400,22
2019-07-08,서적문구,군포愛머니,4709910,102
2019-07-08,서적문구,동두천사랑카드,155650,12
2019-07-08,서적문구,부천페이,1507690,86
2019-07-08,서적문구,수원페이,1557020,70
2019-07-08,서적문구,안산사랑상품권 다온,2518250,77
2019-07-08,서적문구,안성사랑카드,429980,29
2019-07-08,서적문구,양주사랑카드,975050,46
2019-07-08,서적문구,양평통보,1112500,40
2019-07-08,서적문구,여주사랑카드,562200,34
2019-07-08,서적문구,연천사랑상품권,213000,8
2019-07-08,서적문구,오산화폐 오색전,376610,22
2019-07-08,서적문구,용인와이페이,1179540,57
2019-07-08,서적문구,의정부사랑카드,343140,26
2019-07-08,서적문구,이천사랑지역화폐,181100,10
2019-07-08,서적문구,파주 Pay(파주페이),937050,37
2019-07-08,서적문구,하남하머니,2138850,73
2019-07-08,서적문구,행복화성지역화폐,5476870,156
2019-07-08,서적문구,행복화성지역화폐_화이트,2250,1
2019-07-08,수리서비스,Thank You Pay-N,572100,49
2019-07-08,수리서비스,고양페이카드,1226360,79
2019-07-08,수리서비스,과천화폐 과천토리,221000,14
2019-07-08,수리서비스,광명사랑화폐,467740,30
2019-07-08,수리서비스,광주사랑카드,190400,12
2019-07-08,수리서비스,구리사랑카드,134800,14
2019-07-08,수리서비스,군포愛머니,725780,50
2019-07-08,수리서비스,동두천사랑카드,110200,8
2019-07-08,수리서비스,부천페이,1377830,112
2019-07-08,수리서비스,수원페이,796730,62
2019-07-08,수리서비스,안산사랑상품권 다온,707690,48
2019-07-08,수리서비스,안성사랑카드,188500,11
2019-07-08,수리서비스,양주사랑카드,391460,31
2019-07-08,수리서비스,양평통보,274700,15
2019-07-08,수리서비스,여주사랑카드,117450,8
2019-07-08,수리서비스,연천사랑상품권,20300,2
2019-07-08,수리서비스,오산화폐 오색전,118520,14
2019-07-08,수리서비스,용인와이페이,435580,46
2019-07-08,수리서비스,의정부사랑카드,347730,23
2019-07-08,수리서비스,이천사랑지역화폐,115460,8
2019-07-08,수리서비스,파주 Pay(파주페이),282100,16
2019-07-08,수리서비스,하남하머니,1140200,64
2019-07-08,수리서비스,행복화성지역화폐,1461500,103
2019-07-08,수리서비스,행복화성지역화폐_화이트,5800,2
2019-07-08,숙박업,가평사랑상품권,40000,1
2019-07-08,숙박업,고양페이카드,200000,7
2019-07-08,숙박업,광명사랑화폐,495000,3
2019-07-08,숙박업,광주사랑카드,35000,1
2019-07-08,숙박업,군포愛머니,210000,6
2019-07-08,숙박업,동두천사랑카드,60000,3
2019-07-08,숙박업,부천페이,340000,10
2019-07-08,숙박업,수원페이,236000,7
2019-07-08,숙박업,안성사랑카드,20000,1
2019-07-08,숙박업,양주사랑카드,25000,1
2019-07-08,숙박업,양평통보,126000,3
2019-07-08,숙박업,여주사랑카드,65000,2
2019-07-08,숙박업,용인와이페이,60000,2
2019-07-08,숙박업,의정부사랑카드,40000,2
2019-07-08,숙박업,이천사랑지역화폐,1000,1
2019-07-08,숙박업,파주 Pay(파주페이),125000,4
2019-07-08,숙박업,하남하머니,110000,2
2019-07-08,신변잡화,Thank You Pay-N,444200,30
2019-07-08,신변잡화,가평사랑상품권,98400,9
2019-07-08,신변잡화,고양페이카드,724140,47
2019-07-08,신변잡화,과천화폐 과천토리,35000,3
2019-07-08,신변잡화,광명사랑화폐,569570,20
2019-07-08,신변잡화,광주사랑카드,269450,11
2019-07-08,신변잡화,구리사랑카드,213000,6
2019-07-08,신변잡화,군포愛머니,1699350,52
2019-07-08,신변잡화,동두천사랑카드,52200,4
2019-07-08,신변잡화,부천페이,3050620,153
2019-07-08,신변잡화,수원페이,582630,36
2019-07-08,신변잡화,안산사랑상품권 다온,1258860,67
2019-07-08,신변잡화,안성사랑카드,560780,28
2019-07-08,신변잡화,양주사랑카드,388700,19
2019-07-08,신변잡화,양평통보,1635290,25
2019-07-08,신변잡화,여주사랑카드,325350,18
2019-07-08,신변잡화,연천사랑상품권,481300,16
2019-07-08,신변잡화,오산화폐 오색전,424280,23
2019-07-08,신변잡화,용인와이페이,572230,37
2019-07-08,신변잡화,의정부사랑카드,564150,33
2019-07-08,신변잡화,이천사랑지역화폐,147800,12
2019-07-08,신변잡화,파주 Pay(파주페이),646220,24
2019-07-08,신변잡화,하남하머니,1150380,39
2019-07-08,신변잡화,행복화성지역화폐,998250,23
2019-07-08,약국,Thank You Pay-N,2202210,188
2019-07-08,약국,가평사랑상품권,99400,10
2019-07-08,약국,고양페이카드,3587420,296
2019-07-08,약국,과천화폐 과천토리,733910,60
2019-07-08,약국,광명사랑화폐,1442571,109
2019-07-08,약국,광주사랑카드,417500,42
2019-07-08,약국,구리사랑카드,694410,68
2019-07-08,약국,군포愛머니,9082070,392
2019-07-08,약국,동두천사랑카드,144000,14
2019-07-08,약국,부천페이,7816500,548
2019-07-08,약국,수원페이,3751750,268
2019-07-08,약국,안산사랑상품권 다온,5403940,317
2019-07-08,약국,안성사랑카드,1632960,105
2019-07-08,약국,양주사랑카드,2089850,114
2019-07-08,약국,양평통보,3410530,133
2019-07-08,약국,여주사랑카드,1260220,83
2019-07-08,약국,연천사랑상품권,654100,37
2019-07-08,약국,오산화폐 오색전,1137860,107
2019-07-08,약국,용인와이페이,3378620,291
2019-07-08,약국,의정부사랑카드,1093980,91
2019-07-08,약국,이천사랑지역화폐,808450,85
2019-07-08,약국,파주 Pay(파주페이),814710,61
2019-07-08,약국,하남하머니,9829950,352
2019-07-08,약국,행복화성지역화폐,4181850,281
2019-07-08,약국,행복화성지역화폐_화이트,45000,1
2019-07-08,여행,부천페이,10000,1
2019-07-08,연료판매점,가평사랑상품권,949672,18
2019-07-08,연료판매점,과천화폐 과천토리,181957,3
2019-07-08,연료판매점,광명사랑화폐,97000,2
2019-07-08,연료판매점,광주사랑카드,118000,3
2019-07-08,연료판매점,군포愛머니,11302204,76
2019-07-08,연료판매점,동두천사랑카드,386679,4
2019-07-08,연료판매점,수원페이,1996732,23
2019-07-08,연료판매점,안산사랑상품권 다온,42542,1
2019-07-08,연료판매점,안성사랑카드,4241631,86
2019-07-08,연료판매점,양주사랑카드,2635429,33
2019-07-08,연료판매점,양평통보,24345454,190
2019-07-08,연료판매점,여주사랑카드,351570,4
2019-07-08,연료판매점,연천사랑상품권,98950,2
2019-07-08,연료판매점,오산화폐 오색전,1608389,35
2019-07-08,연료판매점,용인와이페이,1574813,26
2019-07-08,연료판매점,의정부사랑카드,163572,5
2019-07-08,연료판매점,파주 Pay(파주페이),235000,6
2019-07-08,연료판매점,하남하머니,26452776,132
2019-07-08,연료판매점,행복화성지역화폐,1184703,20
2019-07-08,용역 서비스,Thank You Pay-N,53200,11
2019-07-08,용역 서비스,고양페이카드,640200,17
2019-07-08,용역 서비스,과천화폐 과천토리,4500,2
2019-07-08,용역 서비스,광명사랑화폐,428100,6
2019-07-08,용역 서비스,광주사랑카드,33070,3
2019-07-08,용역 서비스,구리사랑카드,2850,2
2019-07-08,용역 서비스,군포愛머니,318390,20
2019-07-08,용역 서비스,동두천사랑카드,8000,1
2019-07-08,용역 서비스,부천페이,1313230,51
2019-07-08,용역 서비스,수원페이,187000,7
2019-07-08,용역 서비스,안산사랑상품권 다온,86500,4
2019-07-08,용역 서비스,안성사랑카드,42300,3
2019-07-08,용역 서비스,양주사랑카드,17500,3
2019-07-08,용역 서비스,양평통보,92000,4
2019-07-08,용역 서비스,여주사랑카드,12800,3
2019-07-08,용역 서비스,연천사랑상품권,18500,6
2019-07-08,용역 서비스,용인와이페이,83000,4
2019-07-08,용역 서비스,의정부사랑카드,216000,6
2019-07-08,용역 서비스,이천사랑지역화폐,2000,1
2019-07-08,용역 서비스,파주 Pay(파주페이),288000,5
2019-07-08,용역 서비스,하남하머니,207300,9
2019-07-08,용역 서비스,행복화성지역화폐,167000,7
2019-07-08,유통업 비영리,Thank You Pay-N,85000,3
2019-07-08,유통업 비영리,가평사랑상품권,1847730,28
2019-07-08,유통업 비영리,과천화폐 과천토리,3798170,7
2019-07-08,유통업 비영리,군포愛머니,5360260,17
2019-07-08,유통업 비영리,부천페이,23300,4
2019-07-08,유통업 비영리,수원페이,62400,5
2019-07-08,유통업 비영리,안산사랑상품권 다온,1856900,22
2019-07-08,유통업 비영리,안성사랑카드,10410140,84
2019-07-08,유통업 비영리,양주사랑카드,5841700,49
2019-07-08,유통업 비영리,양평통보,24193310,114
2019-07-08,유통업 비영리,여주사랑카드,10300,1
2019-07-08,유통업 비영리,연천사랑상품권,7000,1
2019-07-08,유통업 비영리,오산화폐 오색전,222660,7
2019-07-08,유통업 비영리,의정부사랑카드,203400,5
2019-07-08,유통업 비영리,하남하머니,5398350,24
2019-07-08,유통업 영리,Thank You Pay-N,13064510,959
2019-07-08,유통업 영리,가평사랑상품권,1752360,119
2019-07-08,유통업 영리,고양페이카드,21297870,1807
2019-07-08,유통업 영리,과천화폐 과천토리,6344280,113
2019-07-08,유통업 영리,광명사랑화폐,9199080,573
2019-07-08,유통업 영리,광주사랑카드,5252220,344
2019-07-08,유통업 영리,구리사랑카드,3120960,278
2019-07-08,유통업 영리,군포愛머니,54686945,1245
2019-07-08,유통업 영리,동두천사랑카드,1288050,142
2019-07-08,유통업 영리,부천페이,72435246,3477
2019-07-08,유통업 영리,수원페이,21073520,2023
2019-07-08,유통업 영리,안산사랑상품권 다온,53219815,1878
2019-07-08,유통업 영리,안성사랑카드,10339650,503
2019-07-08,유통업 영리,양주사랑카드,10394500,699
2019-07-08,유통업 영리,양평통보,32434680,672
2019-07-08,유통업 영리,여주사랑카드,4948890,304
2019-07-08,유통업 영리,연천사랑상품권,3762480,186
2019-07-08,유통업 영리,오산화폐 오색전,14202495,623
2019-07-08,유통업 영리,용인와이페이,8508480,888
2019-07-08,유통업 영리,의정부사랑카드,8366540,736
2019-07-08,유통업 영리,이천사랑지역화폐,3524450,289
2019-07-08,유통업 영리,파주 Pay(파주페이),5200360,422
2019-07-08,유통업 영리,하남하머니,62603150,1233
2019-07-08,유통업 영리,행복화성지역화폐,18457490,1610
2019-07-08,유통업 영리,행복화성지역화폐_화이트,88550,15
2019-07-08,음료식품,Thank You Pay-N,9406290,680
2019-07-08,음료식품,가평사랑상품권,1027250,43
2019-07-08,음료식품,고양페이카드,16616062,1104
2019-07-08,음료식품,과천화폐 과천토리,3868430,148
2019-07-08,음료식품,광명사랑화폐,9531280,586
2019-07-08,음료식품,광주사랑카드,2315628,133
2019-07-08,음료식품,구리사랑카드,3831160,261
2019-07-08,음료식품,군포愛머니,30595473,1093
2019-07-08,음료식품,동두천사랑카드,1181710,68
2019-07-08,음료식품,부천페이,65929489,3019
2019-07-08,음료식품,수원페이,20331384,1315
2019-07-08,음료식품,안산사랑상품권 다온,12088300,754
2019-07-08,음료식품,안성사랑카드,3631950,168
2019-07-08,음료식품,양주사랑카드,5530000,277
2019-07-08,음료식품,양평통보,11810809,299
2019-07-08,음료식품,여주사랑카드,2509000,99
2019-07-08,음료식품,연천사랑상품권,2727565,98
2019-07-08,음료식품,오산화폐 오색전,7926850,398
2019-07-08,음료식품,용인와이페이,10054398,674
2019-07-08,음료식품,의정부사랑카드,7530670,492
2019-07-08,음료식품,이천사랑지역화폐,2861280,133
2019-07-08,음료식품,파주 Pay(파주페이),5847160,340
2019-07-08,음료식품,하남하머니,25797279,908
2019-07-08,음료식품,행복화성지역화폐,38040225,1254
2019-07-08,음료식품,행복화성지역화폐_화이트,176540,6
2019-07-08,의류,Thank You Pay-N,1716300,32
2019-07-08,의류,가평사랑상품권,110000,3
2019-07-08,의류,고양페이카드,2512800,49
2019-07-08,의류,과천화폐 과천토리,898000,9
2019-07-08,의류,광명사랑화폐,1001380,24
2019-07-08,의류,광주사랑카드,653400,16
2019-07-08,의류,구리사랑카드,1447100,36
2019-07-08,의류,군포愛머니,2526560,51
2019-07-08,의류,동두천사랑카드,185000,4
2019-07-08,의류,부천페이,6038700,165
2019-07-08,의류,수원페이,2746900,61
2019-07-08,의류,안산사랑상품권 다온,3114000,61
2019-07-08,의류,안성사랑카드,521400,14
2019-07-08,의류,양주사랑카드,1248600,17
2019-07-08,의류,양평통보,1294300,27
2019-07-08,의류,여주사랑카드,913500,12
2019-07-08,의류,연천사랑상품권,368500,7
2019-07-08,의류,오산화폐 오색전,658640,21
2019-07-08,의류,용인와이페이,897300,20
2019-07-08,의류,의정부사랑카드,779550,24
2019-07-08,의류,이천사랑지역화폐,468000,13
2019-07-08,의류,파주 Pay(파주페이),905900,15
2019-07-08,의류,하남하머니,3365150,59
2019-07-08,의류,행복화성지역화폐,4364140,93
2019-07-08,의류,행복화성지역화폐_화이트,35000,2
2019-07-08,의원,Thank You Pay-N,5427760,192
2019-07-08,의원,가평사랑상품권,48400,5
2019-07-08,의원,고양페이카드,16513060,344
2019-07-08,의원,과천화폐 과천토리,1687330,74
