,month,day,week,MCT_CAT_CD,city,year,USE_AMT,USE_CNT,date,covid19
8622,5,5,19,연료판매,seoul,2020,269524,8434,5.5,0.0
8623,5,5,19,요식업소,daegu,2020,1816107,70067,5.5,0.0
8624,5,5,19,요식업소,seoul,2020,4810975,334259,5.5,0.0
8625,5,5,19,유통업,daegu,2020,2323977,81685,5.5,0.0
8626,5,5,19,유통업,seoul,2020,8148799,259620,5.5,0.0
8627,5,5,19,음료식품,daegu,2020,220674,11861,5.5,0.0
8628,5,5,19,음료식품,seoul,2020,353738,23151,5.5,0.0
8629,5,5,19,의료기관,daegu,2020,420565,7339,5.5,0.0
8630,5,5,19,의료기관,seoul,2020,466233,15600,5.5,0.0
8631,5,5,19,의복,daegu,2020,293806,4531,5.5,0.0
8632,5,5,19,의복,seoul,2020,481765,8260,5.5,0.0
8633,5,5,19,자동차정비,daegu,2020,74368,1803,5.5,0.0
8634,5,5,19,자동차정비,seoul,2020,99341,7976,5.5,0.0
8635,5,5,19,자동차판매,daegu,2020,19225,56,5.5,0.0
8636,5,5,19,자동차판매,seoul,2020,12195,79,5.5,0.0
8637,5,5,19,전기,seoul,2020,234,5,5.5,0.0
8638,5,5,19,주방용구,daegu,2020,5766,219,5.5,0.0
8639,5,5,19,주방용구,seoul,2020,31222,394,5.5,0.0
8640,5,5,19,직물,daegu,2020,11982,180,5.5,0.0
8641,5,5,19,직물,seoul,2020,19228,252,5.5,0.0
8642,5,6,19,가구,daegu,2019,58147,123,5.6,0.0
8643,5,6,19,가구,daegu,2020,75576,61,5.6,0.0
8644,5,6,19,가구,seoul,2019,76294,133,5.6,0.0
8645,5,6,19,가구,seoul,2020,40163,85,5.6,0.0
8646,5,6,19,가전,daegu,2019,61430,216,5.6,0.0
8647,5,6,19,가전,daegu,2020,63299,149,5.6,0.0
8648,5,6,19,가전,seoul,2019,273745,525,5.6,0.0
8649,5,6,19,가전,seoul,2020,152997,745,5.6,0.0
8650,5,6,19,광학제품,daegu,2019,18832,283,5.6,0.0
8651,5,6,19,광학제품,daegu,2020,5240,195,5.6,0.0
8652,5,6,19,광학제품,seoul,2019,12991,279,5.6,0.0
8653,5,6,19,광학제품,seoul,2020,70164,595,5.6,0.0
8654,5,6,19,레저업소,daegu,2019,132739,7959,5.6,0.0
8655,5,6,19,레저업소,daegu,2020,143578,3808,5.6,0.0
8656,5,6,19,레저업소,seoul,2019,217503,17924,5.6,0.0
8657,5,6,19,레저업소,seoul,2020,332974,13053,5.6,0.0
8658,5,6,19,레저용품,daegu,2019,275366,3588,5.6,0.0
8659,5,6,19,레저용품,daegu,2020,114480,1333,5.6,0.0
8660,5,6,19,레저용품,seoul,2019,1138372,15681,5.6,0.0
8661,5,6,19,레저용품,seoul,2020,584797,7588,5.6,0.0
8662,5,6,19,문화취미,daegu,2019,184785,6177,5.6,0.0
8663,5,6,19,문화취미,daegu,2020,80328,1923,5.6,0.0
8664,5,6,19,문화취미,seoul,2019,110814,5991,5.6,0.0
8665,5,6,19,문화취미,seoul,2020,88716,3001,5.6,0.0
8666,5,6,19,보건위생,daegu,2019,343657,7766,5.6,0.0
8667,5,6,19,보건위생,daegu,2020,198578,3776,5.6,0.0
8668,5,6,19,보건위생,seoul,2019,581219,15054,5.6,0.0
8669,5,6,19,보건위생,seoul,2020,501409,9913,5.6,0.0
8670,5,6,19,사무통신,daegu,2019,407791,58603,5.6,0.0
8671,5,6,19,사무통신,daegu,2020,297463,42394,5.6,0.0
8672,5,6,19,사무통신,seoul,2019,327721,37335,5.6,0.0
8673,5,6,19,사무통신,seoul,2020,273073,20248,5.6,0.0
8674,5,6,19,서적문구,daegu,2019,54435,3052,5.6,0.0
8675,5,6,19,서적문구,daegu,2020,51919,2248,5.6,0.0
8676,5,6,19,서적문구,seoul,2019,125087,6304,5.6,0.0
8677,5,6,19,서적문구,seoul,2020,208696,7178,5.6,0.0
8678,5,6,19,수리서비스,daegu,2019,19221,587,5.6,0.0
8679,5,6,19,수리서비스,daegu,2020,48229,1334,5.6,0.0
8680,5,6,19,수리서비스,seoul,2019,31901,1209,5.6,0.0
8681,5,6,19,수리서비스,seoul,2020,81931,2784,5.6,0.0
8682,5,6,19,숙박,daegu,2019,78408,1084,5.6,0.0
8683,5,6,19,숙박,daegu,2020,76267,446,5.6,0.0
8684,5,6,19,숙박,seoul,2019,562679,3257,5.6,0.0
8685,5,6,19,숙박,seoul,2020,212438,1877,5.6,0.0
8686,5,6,19,신변잡화,daegu,2019,134204,2870,5.6,0.0
8687,5,6,19,신변잡화,daegu,2020,75022,1304,5.6,0.0
8688,5,6,19,신변잡화,seoul,2019,134956,3537,5.6,0.0
8689,5,6,19,신변잡화,seoul,2020,110280,2354,5.6,0.0
8690,5,6,19,연료판매,daegu,2019,1313938,27827,5.6,0.0
8691,5,6,19,연료판매,daegu,2020,569961,13145,5.6,0.0
8692,5,6,19,연료판매,seoul,2019,554904,13662,5.6,0.0
8693,5,6,19,연료판매,seoul,2020,312983,8815,5.6,0.0
8694,5,6,19,요식업소,daegu,2019,2591615,103569,5.6,0.0
8695,5,6,19,요식업소,daegu,2020,1335072,64547,5.6,0.0
8696,5,6,19,요식업소,seoul,2019,5188742,359082,5.6,0.0
8697,5,6,19,요식업소,seoul,2020,4620077,384336,5.6,0.0
8698,5,6,19,유통업,daegu,2019,2683887,104365,5.6,0.0
8699,5,6,19,유통업,daegu,2020,1693093,83080,5.6,0.0
8700,5,6,19,유통업,seoul,2019,8279825,283826,5.6,0.0
8701,5,6,19,유통업,seoul,2020,5861693,286388,5.6,0.0
8702,5,6,19,음료식품,daegu,2019,274439,15510,5.6,0.0
8703,5,6,19,음료식품,daegu,2020,251535,13533,5.6,0.0
8704,5,6,19,음료식품,seoul,2019,298047,23606,5.6,0.0
8705,5,6,19,음료식품,seoul,2020,382806,28362,5.6,0.0
8706,5,6,19,의료기관,daegu,2019,1366569,19123,5.6,0.0
8707,5,6,19,의료기관,daegu,2020,2270744,36324,5.6,0.0
8708,5,6,19,의료기관,seoul,2019,970039,21190,5.6,0.0
8709,5,6,19,의료기관,seoul,2020,2785818,71479,5.6,0.0
8710,5,6,19,의복,daegu,2019,568306,11007,5.6,0.0
8711,5,6,19,의복,daegu,2020,245531,3855,5.6,0.0
8712,5,6,19,의복,seoul,2019,617320,11467,5.6,0.0
8713,5,6,19,의복,seoul,2020,349600,6203,5.6,0.0
8714,5,6,19,자동차정비,daegu,2019,127272,3049,5.6,0.0
8715,5,6,19,자동차정비,daegu,2020,147372,2882,5.6,0.0
8716,5,6,19,자동차정비,seoul,2019,153118,11544,5.6,0.0
8717,5,6,19,자동차정비,seoul,2020,193559,7746,5.6,0.0
8718,5,6,19,자동차판매,daegu,2019,11044,81,5.6,0.0
8719,5,6,19,자동차판매,daegu,2020,57690,109,5.6,0.0
8720,5,6,19,자동차판매,seoul,2019,36801,79,5.6,0.0
8721,5,6,19,자동차판매,seoul,2020,17495,81,5.6,0.0
8722,5,6,19,전기,daegu,2019,16297,12,5.6,0.0
8723,5,6,19,전기,daegu,2020,3984,15,5.6,0.0
8724,5,6,19,전기,seoul,2019,11176,8,5.6,0.0
8725,5,6,19,전기,seoul,2020,8124,44,5.6,0.0
8726,5,6,19,주방용구,daegu,2019,8512,111,5.6,0.0
8727,5,6,19,주방용구,daegu,2020,14482,214,5.6,0.0
8728,5,6,19,주방용구,seoul,2019,64977,343,5.6,0.0
8729,5,6,19,주방용구,seoul,2020,111848,462,5.6,0.0
8730,5,6,19,직물,daegu,2019,33596,349,5.6,0.0
8731,5,6,19,직물,daegu,2020,27384,197,5.6,0.0
8732,5,6,19,직물,seoul,2019,39081,234,5.6,0.0
8733,5,6,19,직물,seoul,2020,38462,317,5.6,0.0
8734,5,7,19,가구,daegu,2019,22127,29,5.7,0.0
8735,5,7,19,가구,daegu,2020,3977,31,5.7,0.0
8736,5,7,19,가구,seoul,2019,49474,88,5.7,0.0
8737,5,7,19,가구,seoul,2020,58607,80,5.7,0.0
8738,5,7,19,가전,daegu,2019,45314,188,5.7,0.0
8739,5,7,19,가전,daegu,2020,35099,144,5.7,0.0
8740,5,7,19,가전,seoul,2019,201146,937,5.7,0.0
8741,5,7,19,가전,seoul,2020,170229,781,5.7,0.0
8742,5,7,19,광학제품,daegu,2019,10953,334,5.7,0.0
8743,5,7,19,광학제품,daegu,2020,26839,178,5.7,0.0
8744,5,7,19,광학제품,seoul,2019,61767,823,5.7,0.0
8745,5,7,19,광학제품,seoul,2020,15010,664,5.7,0.0
8746,5,7,19,레저업소,daegu,2019,223103,5024,5.7,0.0
8747,5,7,19,레저업소,daegu,2020,137342,3367,5.7,0.0
8748,5,7,19,레저업소,seoul,2019,335415,12927,5.7,0.0
8749,5,7,19,레저업소,seoul,2020,399919,13003,5.7,0.0
8750,5,7,19,레저용품,daegu,2019,140374,1728,5.7,0.0
8751,5,7,19,레저용품,daegu,2020,146582,1322,5.7,0.0
8752,5,7,19,레저용품,seoul,2019,592534,7629,5.7,0.0
8753,5,7,19,레저용품,seoul,2020,578026,7868,5.7,0.0
8754,5,7,19,문화취미,daegu,2019,173507,6306,5.7,0.0
8755,5,7,19,문화취미,daegu,2020,157968,5024,5.7,0.0
8756,5,7,19,문화취미,seoul,2019,150044,6777,5.7,0.0
8757,5,7,19,문화취미,seoul,2020,189659,7951,5.7,0.0
8758,5,7,19,보건위생,daegu,2019,271834,5126,5.7,0.0
8759,5,7,19,보건위생,daegu,2020,233995,3937,5.7,0.0
8760,5,7,19,보건위생,seoul,2019,660922,12488,5.7,0.0
8761,5,7,19,보건위생,seoul,2020,583128,10035,5.7,0.0
8762,5,7,19,사무통신,daegu,2019,417246,57751,5.7,0.0
8763,5,7,19,사무통신,daegu,2020,308428,44921,5.7,0.0
8764,5,7,19,사무통신,seoul,2019,421941,42568,5.7,0.0
8765,5,7,19,사무통신,seoul,2020,328026,20177,5.7,0.0
8766,5,7,19,서적문구,daegu,2019,85956,3147,5.7,0.0
8767,5,7,19,서적문구,daegu,2020,54812,2624,5.7,0.0
8768,5,7,19,서적문구,seoul,2019,167200,11996,5.7,0.0
8769,5,7,19,서적문구,seoul,2020,164181,7452,5.7,0.0
8770,5,7,19,수리서비스,daegu,2019,43837,1228,5.7,0.0
8771,5,7,19,수리서비스,daegu,2020,38415,855,5.7,0.0
8772,5,7,19,수리서비스,seoul,2019,74034,1766,5.7,0.0
8773,5,7,19,수리서비스,seoul,2020,87171,1771,5.7,0.0
8774,5,7,19,숙박,daegu,2019,45195,772,5.7,0.0
8775,5,7,19,숙박,daegu,2020,38312,522,5.7,0.0
8776,5,7,19,숙박,seoul,2019,280329,2647,5.7,0.0
8777,5,7,19,숙박,seoul,2020,268063,2027,5.7,0.0
8778,5,7,19,신변잡화,daegu,2019,99530,1860,5.7,0.0
8779,5,7,19,신변잡화,daegu,2020,208653,1395,5.7,0.0
8780,5,7,19,신변잡화,seoul,2019,115081,2671,5.7,0.0
8781,5,7,19,신변잡화,seoul,2020,126575,2251,5.7,0.0
8782,5,7,19,연료판매,daegu,2019,683425,15224,5.7,0.0
8783,5,7,19,연료판매,daegu,2020,519789,12330,5.7,0.0
8784,5,7,19,연료판매,seoul,2019,413545,10371,5.7,0.0
8785,5,7,19,연료판매,seoul,2020,316260,8924,5.7,0.0
8786,5,7,19,요식업소,daegu,2019,1702745,81745,5.7,0.0
8787,5,7,19,요식업소,daegu,2020,1469414,67298,5.7,0.0
8788,5,7,19,요식업소,seoul,2019,5046611,395503,5.7,0.0
8789,5,7,19,요식업소,seoul,2020,5176918,396444,5.7,0.0
8790,5,7,19,유통업,daegu,2019,1986914,97263,5.7,0.0
8791,5,7,19,유통업,daegu,2020,1793471,83291,5.7,0.0
8792,5,7,19,유통업,seoul,2019,6194978,329713,5.7,0.0
8793,5,7,19,유통업,seoul,2020,6423829,288904,5.7,0.0
8794,5,7,19,음료식품,daegu,2019,320024,17531,5.7,0.0
8795,5,7,19,음료식품,daegu,2020,309126,14573,5.7,0.0
8796,5,7,19,음료식품,seoul,2019,391330,31079,5.7,0.0
8797,5,7,19,음료식품,seoul,2020,421071,30760,5.7,0.0
8798,5,7,19,의료기관,daegu,2019,2593729,45555,5.7,0.0
8799,5,7,19,의료기관,daegu,2020,2435268,32903,5.7,0.0
8800,5,7,19,의료기관,seoul,2019,2904233,74338,5.7,0.0
8801,5,7,19,의료기관,seoul,2020,2893523,65252,5.7,0.0
8802,5,7,19,의복,daegu,2019,324072,5137,5.7,0.0
8803,5,7,19,의복,daegu,2020,242715,3388,5.7,0.0
8804,5,7,19,의복,seoul,2019,419167,7268,5.7,0.0
8805,5,7,19,의복,seoul,2020,424777,6476,5.7,0.0
8806,5,7,19,자동차정비,daegu,2019,153958,3093,5.7,0.0
8807,5,7,19,자동차정비,daegu,2020,187520,2810,5.7,0.0
8808,5,7,19,자동차정비,seoul,2019,155615,11099,5.7,0.0
8809,5,7,19,자동차정비,seoul,2020,133711,7632,5.7,0.0
8810,5,7,19,자동차판매,daegu,2019,195896,146,5.7,0.0
8811,5,7,19,자동차판매,daegu,2020,50571,113,5.7,0.0
8812,5,7,19,자동차판매,seoul,2019,50125,92,5.7,0.0
8813,5,7,19,자동차판매,seoul,2020,27573,122,5.7,0.0
8814,5,7,19,전기,daegu,2019,9665,18,5.7,0.0
8815,5,7,19,전기,daegu,2020,4438,20,5.7,0.0
8816,5,7,19,전기,seoul,2019,5016,33,5.7,0.0
8817,5,7,19,전기,seoul,2020,5463,39,5.7,0.0
8818,5,7,19,주방용구,daegu,2019,16539,111,5.7,0.0
8819,5,7,19,주방용구,daegu,2020,25425,174,5.7,0.0
8820,5,7,19,주방용구,seoul,2019,77675,331,5.7,0.0
8821,5,7,19,주방용구,seoul,2020,49177,426,5.7,0.0
8822,5,7,19,직물,daegu,2019,28356,235,5.7,0.0
8823,5,7,19,직물,daegu,2020,37972,195,5.7,0.0
8824,5,7,19,직물,seoul,2019,42278,322,5.7,0.0
8825,5,7,19,직물,seoul,2020,87372,328,5.7,0.0
8826,5,8,19,가구,daegu,2019,4641,29,5.8,3.0
8827,5,8,19,가구,daegu,2020,26618,25,5.8,3.0
8828,5,8,19,가구,seoul,2019,43803,62,5.8,0.0
8829,5,8,19,가구,seoul,2020,17733,60,5.8,0.0
8830,5,8,19,가전,daegu,2019,28538,221,5.8,3.0
8831,5,8,19,가전,daegu,2020,44533,103,5.8,3.0
8832,5,8,19,가전,seoul,2019,211901,682,5.8,0.0
8833,5,8,19,가전,seoul,2020,166524,638,5.8,0.0
8834,5,8,19,광학제품,daegu,2019,3849,229,5.8,3.0
8835,5,8,19,광학제품,daegu,2020,4813,145,5.8,3.0
8836,5,8,19,광학제품,seoul,2019,30024,596,5.8,0.0
8837,5,8,19,광학제품,seoul,2020,49813,649,5.8,0.0
8838,5,8,19,레저업소,daegu,2019,170430,4493,5.8,3.0
8839,5,8,19,레저업소,daegu,2020,115944,3916,5.8,3.0
8840,5,8,19,레저업소,seoul,2019,295395,11913,5.8,0.0
8841,5,8,19,레저업소,seoul,2020,250133,13085,5.8,0.0
8842,5,8,19,레저용품,daegu,2019,129864,1548,5.8,3.0
8843,5,8,19,레저용품,daegu,2020,125571,1303,5.8,3.0
8844,5,8,19,레저용품,seoul,2019,566260,7355,5.8,0.0
8845,5,8,19,레저용품,seoul,2020,598120,8533,5.8,0.0
8846,5,8,19,문화취미,daegu,2019,159303,5600,5.8,3.0
8847,5,8,19,문화취미,daegu,2020,137899,5602,5.8,3.0
8848,5,8,19,문화취미,seoul,2019,157317,8022,5.8,0.0
8849,5,8,19,문화취미,seoul,2020,237624,11083,5.8,0.0
8850,5,8,19,보건위생,daegu,2019,251842,6016,5.8,3.0
8851,5,8,19,보건위생,daegu,2020,224812,3849,5.8,3.0
8852,5,8,19,보건위생,seoul,2019,734641,13224,5.8,0.0
8853,5,8,19,보건위생,seoul,2020,614508,10139,5.8,0.0
8854,5,8,19,사무통신,daegu,2019,409234,57235,5.8,3.0
8855,5,8,19,사무통신,daegu,2020,377723,53064,5.8,3.0
8856,5,8,19,사무통신,seoul,2019,486314,43146,5.8,0.0
8857,5,8,19,사무통신,seoul,2020,301912,23241,5.8,0.0
8858,5,8,19,서적문구,daegu,2019,58725,2761,5.8,3.0
8859,5,8,19,서적문구,daegu,2020,50439,2344,5.8,3.0
8860,5,8,19,서적문구,seoul,2019,179929,11304,5.8,0.0
8861,5,8,19,서적문구,seoul,2020,231531,7055,5.8,0.0
8862,5,8,19,수리서비스,daegu,2019,35894,1413,5.8,3.0
8863,5,8,19,수리서비스,daegu,2020,32647,947,5.8,3.0
8864,5,8,19,수리서비스,seoul,2019,69714,2075,5.8,0.0
8865,5,8,19,수리서비스,seoul,2020,60777,1581,5.8,0.0
8866,5,8,19,숙박,daegu,2019,73033,830,5.8,3.0
8867,5,8,19,숙박,daegu,2020,41769,467,5.8,3.0
8868,5,8,19,숙박,seoul,2019,271327,3073,5.8,0.0
8869,5,8,19,숙박,seoul,2020,331529,2454,5.8,0.0
8870,5,8,19,신변잡화,daegu,2019,90897,1603,5.8,3.0
8871,5,8,19,신변잡화,daegu,2020,61733,1525,5.8,3.0
8872,5,8,19,신변잡화,seoul,2019,116371,2771,5.8,0.0
8873,5,8,19,신변잡화,seoul,2020,90821,2043,5.8,0.0
8874,5,8,19,연료판매,daegu,2019,643824,14370,5.8,3.0
8875,5,8,19,연료판매,daegu,2020,542191,13390,5.8,3.0
8876,5,8,19,연료판매,seoul,2019,399146,10081,5.8,0.0
8877,5,8,19,연료판매,seoul,2020,325919,9190,5.8,0.0
8878,5,8,19,요식업소,daegu,2019,2027354,85559,5.8,3.0
8879,5,8,19,요식업소,daegu,2020,1956059,74064,5.8,3.0
8880,5,8,19,요식업소,seoul,2019,5558212,405180,5.8,0.0
8881,5,8,19,요식업소,seoul,2020,5884224,407129,5.8,0.0
8882,5,8,19,유통업,daegu,2019,1919714,99385,5.8,3.0
8883,5,8,19,유통업,daegu,2020,2067580,86001,5.8,3.0
8884,5,8,19,유통업,seoul,2019,6359063,318214,5.8,0.0
8885,5,8,19,유통업,seoul,2020,7187444,294744,5.8,0.0
8886,5,8,19,음료식품,daegu,2019,341046,17758,5.8,3.0
8887,5,8,19,음료식품,daegu,2020,451150,16611,5.8,3.0
8888,5,8,19,음료식품,seoul,2019,441703,34817,5.8,0.0
8889,5,8,19,음료식품,seoul,2020,541896,33858,5.8,0.0
8890,5,8,19,의료기관,daegu,2019,2224705,36915,5.8,3.0
8891,5,8,19,의료기관,daegu,2020,2301130,33922,5.8,3.0
8892,5,8,19,의료기관,seoul,2019,2557274,60116,5.8,0.0
8893,5,8,19,의료기관,seoul,2020,2792559,66552,5.8,0.0
8894,5,8,19,의복,daegu,2019,359477,5193,5.8,3.0
8895,5,8,19,의복,daegu,2020,221267,3350,5.8,3.0
8896,5,8,19,의복,seoul,2019,473574,7585,5.8,0.0
8897,5,8,19,의복,seoul,2020,371669,6024,5.8,0.0
8898,5,8,19,자동차정비,daegu,2019,201207,2949,5.8,3.0
8899,5,8,19,자동차정비,daegu,2020,166461,2603,5.8,3.0
8900,5,8,19,자동차정비,seoul,2019,165819,10871,5.8,0.0
8901,5,8,19,자동차정비,seoul,2020,140136,7513,5.8,0.0
8902,5,8,19,자동차판매,daegu,2019,21757,109,5.8,3.0
8903,5,8,19,자동차판매,daegu,2020,61172,110,5.8,3.0
8904,5,8,19,자동차판매,seoul,2019,63966,124,5.8,0.0
8905,5,8,19,자동차판매,seoul,2020,44127,122,5.8,0.0
8906,5,8,19,전기,daegu,2019,4263,18,5.8,3.0
8907,5,8,19,전기,daegu,2020,6810,20,5.8,3.0
8908,5,8,19,전기,seoul,2019,3506,24,5.8,0.0
8909,5,8,19,전기,seoul,2020,1360,24,5.8,0.0
8910,5,8,19,주방용구,daegu,2019,27280,136,5.8,3.0
8911,5,8,19,주방용구,daegu,2020,4891,92,5.8,3.0
8912,5,8,19,주방용구,seoul,2019,79289,296,5.8,0.0
8913,5,8,19,주방용구,seoul,2020,89448,389,5.8,0.0
8914,5,8,19,직물,daegu,2019,23417,195,5.8,3.0
8915,5,8,19,직물,daegu,2020,43578,173,5.8,3.0
8916,5,8,19,직물,seoul,2019,80469,295,5.8,0.0
8917,5,8,19,직물,seoul,2020,59756,284,5.8,0.0
8918,5,9,19,가구,daegu,2019,18503,53,5.9,0.0
8919,5,9,19,가구,daegu,2020,44828,79,5.9,0.0
8920,5,9,19,가구,seoul,2019,22579,93,5.9,12.0
8921,5,9,19,가구,seoul,2020,42143,78,5.9,12.0
8922,5,9,19,가전,daegu,2019,67998,217,5.9,0.0
8923,5,9,19,가전,daegu,2020,78412,137,5.9,0.0
8924,5,9,19,가전,seoul,2019,141585,672,5.9,12.0
8925,5,9,19,가전,seoul,2020,173575,650,5.9,12.0
8926,5,9,19,광학제품,daegu,2019,5989,205,5.9,0.0
8927,5,9,19,광학제품,daegu,2020,18966,187,5.9,0.0
8928,5,9,19,광학제품,seoul,2019,23759,683,5.9,12.0
8929,5,9,19,광학제품,seoul,2020,17948,290,5.9,12.0
8930,5,9,19,레저업소,daegu,2019,149995,4812,5.9,0.0
8931,5,9,19,레저업소,daegu,2020,137266,6071,5.9,0.0
8932,5,9,19,레저업소,seoul,2019,267542,13731,5.9,12.0
8933,5,9,19,레저업소,seoul,2020,247373,16745,5.9,12.0
8934,5,9,19,레저용품,daegu,2019,126974,1577,5.9,0.0
8935,5,9,19,레저용품,daegu,2020,205047,2038,5.9,0.0
8936,5,9,19,레저용품,seoul,2019,507603,6743,5.9,12.0
8937,5,9,19,레저용품,seoul,2020,698526,9652,5.9,12.0
8938,5,9,19,문화취미,daegu,2019,114015,2969,5.9,0.0
8939,5,9,19,문화취미,daegu,2020,84704,1981,5.9,0.0
8940,5,9,19,문화취미,seoul,2019,69891,2661,5.9,12.0
8941,5,9,19,문화취미,seoul,2020,84059,3148,5.9,12.0
8942,5,9,19,보건위생,daegu,2019,274136,5606,5.9,0.0
8943,5,9,19,보건위생,daegu,2020,309682,4961,5.9,0.0
8944,5,9,19,보건위생,seoul,2019,655391,14007,5.9,12.0
8945,5,9,19,보건위생,seoul,2020,462222,10175,5.9,12.0
8946,5,9,19,사무통신,daegu,2019,410083,58027,5.9,0.0
8947,5,9,19,사무통신,daegu,2020,356659,50402,5.9,0.0
8948,5,9,19,사무통신,seoul,2019,427847,43435,5.9,12.0
8949,5,9,19,사무통신,seoul,2020,222079,22268,5.9,12.0
8950,5,9,19,서적문구,daegu,2019,52457,2616,5.9,0.0
8951,5,9,19,서적문구,daegu,2020,60739,2477,5.9,0.0
8952,5,9,19,서적문구,seoul,2019,221425,9974,5.9,12.0
8953,5,9,19,서적문구,seoul,2020,101975,5245,5.9,12.0
8954,5,9,19,수리서비스,daegu,2019,34228,1018,5.9,0.0
8955,5,9,19,수리서비스,daegu,2020,25750,990,5.9,0.0
8956,5,9,19,수리서비스,seoul,2019,33627,1326,5.9,12.0
8957,5,9,19,수리서비스,seoul,2020,48683,1612,5.9,12.0
8958,5,9,19,숙박,daegu,2019,67599,821,5.9,0.0
8959,5,9,19,숙박,daegu,2020,72790,862,5.9,0.0
8960,5,9,19,숙박,seoul,2019,297079,2757,5.9,12.0
8961,5,9,19,숙박,seoul,2020,622868,3146,5.9,12.0
8962,5,9,19,신변잡화,daegu,2019,139538,1838,5.9,0.0
8963,5,9,19,신변잡화,daegu,2020,57283,1817,5.9,0.0
8964,5,9,19,신변잡화,seoul,2019,158937,2933,5.9,12.0
8965,5,9,19,신변잡화,seoul,2020,85476,1587,5.9,12.0
8966,5,9,19,연료판매,daegu,2019,648481,14269,5.9,0.0
8967,5,9,19,연료판매,daegu,2020,493187,12206,5.9,0.0
8968,5,9,19,연료판매,seoul,2019,418093,10163,5.9,12.0
8969,5,9,19,연료판매,seoul,2020,269984,7873,5.9,12.0
8970,5,9,19,요식업소,daegu,2019,1797180,84739,5.9,0.0
8971,5,9,19,요식업소,daegu,2020,2258747,79649,5.9,0.0
8972,5,9,19,요식업소,seoul,2019,5278320,407619,5.9,12.0
8973,5,9,19,요식업소,seoul,2020,5090437,325388,5.9,12.0
8974,5,9,19,유통업,daegu,2019,1861873,97131,5.9,0.0
8975,5,9,19,유통업,daegu,2020,2897380,87874,5.9,0.0
8976,5,9,19,유통업,seoul,2019,5908482,329088,5.9,12.0
8977,5,9,19,유통업,seoul,2020,8114143,243571,5.9,12.0
8978,5,9,19,음료식품,daegu,2019,249946,15396,5.9,0.0
8979,5,9,19,음료식품,daegu,2020,335050,14784,5.9,0.0
8980,5,9,19,음료식품,seoul,2019,369973,31325,5.9,12.0
8981,5,9,19,음료식품,seoul,2020,374821,22704,5.9,12.0
8982,5,9,19,의료기관,daegu,2019,2072725,35319,5.9,0.0
8983,5,9,19,의료기관,daegu,2020,2242691,32193,5.9,0.0
8984,5,9,19,의료기관,seoul,2019,2419327,58180,5.9,12.0
8985,5,9,19,의료기관,seoul,2020,2038212,50966,5.9,12.0
8986,5,9,19,의복,daegu,2019,319617,5549,5.9,0.0
8987,5,9,19,의복,daegu,2020,348056,4319,5.9,0.0
8988,5,9,19,의복,seoul,2019,515997,8849,5.9,12.0
8989,5,9,19,의복,seoul,2020,335330,4798,5.9,12.0
8990,5,9,19,자동차정비,daegu,2019,199174,3026,5.9,0.0
8991,5,9,19,자동차정비,daegu,2020,177480,2672,5.9,0.0
8992,5,9,19,자동차정비,seoul,2019,147583,10687,5.9,12.0
8993,5,9,19,자동차정비,seoul,2020,116595,6884,5.9,12.0
8994,5,9,19,자동차판매,daegu,2019,98980,112,5.9,0.0
8995,5,9,19,자동차판매,daegu,2020,97000,88,5.9,0.0
8996,5,9,19,자동차판매,seoul,2019,51773,53,5.9,12.0
8997,5,9,19,자동차판매,seoul,2020,60807,59,5.9,12.0
8998,5,9,19,전기,daegu,2019,358,12,5.9,0.0
8999,5,9,19,전기,daegu,2020,5202,10,5.9,0.0
9000,5,9,19,전기,seoul,2019,3959,24,5.9,12.0
9001,5,9,19,전기,seoul,2020,8536,35,5.9,12.0
9002,5,9,19,주방용구,daegu,2019,12345,140,5.9,0.0
9003,5,9,19,주방용구,daegu,2020,3179,76,5.9,0.0
9004,5,9,19,주방용구,seoul,2019,73657,443,5.9,12.0
9005,5,9,19,주방용구,seoul,2020,38252,302,5.9,12.0
9006,5,9,19,직물,daegu,2019,59834,282,5.9,0.0
9007,5,9,19,직물,daegu,2020,16119,178,5.9,0.0
9008,5,9,19,직물,seoul,2019,34888,241,5.9,12.0
9009,5,9,19,직물,seoul,2020,12553,141,5.9,12.0
9010,5,10,19,가구,daegu,2019,15454,47,5.10,2.0
9011,5,10,19,가구,daegu,2020,64188,40,5.10,2.0
9012,5,10,19,가구,seoul,2019,16960,63,5.10,14.0
9013,5,10,19,가구,seoul,2020,49868,49,5.10,14.0
9014,5,10,19,가전,daegu,2019,65692,195,5.10,2.0
9015,5,10,19,가전,daegu,2020,14015,72,5.10,2.0
9016,5,10,19,가전,seoul,2019,180831,837,5.10,14.0
9017,5,10,19,가전,seoul,2020,92000,266,5.10,14.0
9018,5,10,19,광학제품,daegu,2019,10851,244,5.10,2.0
9019,5,10,19,광학제품,daegu,2020,19573,119,5.10,2.0
9020,5,10,19,광학제품,seoul,2019,32896,599,5.10,14.0
9021,5,10,19,광학제품,seoul,2020,9373,287,5.10,14.0
9022,5,10,19,레저업소,daegu,2019,122754,5417,5.10,2.0
9023,5,10,19,레저업소,daegu,2020,97858,5522,5.10,2.0
9024,5,10,19,레저업소,seoul,2019,321495,16153,5.10,14.0
9025,5,10,19,레저업소,seoul,2020,215698,17211,5.10,14.0
9026,5,10,19,레저용품,daegu,2019,222766,2383,5.10,2.0
