"행정구역(시·군)별","경제활동별","항목","단위","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년",
"오산시","운수업","2010년 기준년 고정가격_지역내","","133476","133836","136694","130256","126556","119035","111626",
"오산시","숙박 및 음식점업","산출액(당해년가격)","","355277","325340","330787","306431","297034","282974","250527",
"오산시","숙박 및 음식점업","중간소비","","213921","198894","207549","193537","190811","180652","153172",
"오산시","숙박 및 음식점업","지역내총부가가치(당해년가격)","","141356","126446","123239","112894","106223","102321","97356",
"오산시","숙박 및 음식점업","고정자본소모","","7457","6698","6495","6215","5986","5640","5016",
"오산시","숙박 및 음식점업","지역내순생산","","133899","119748","116744","106679","100236","96681","92339",
"오산시","숙박 및 음식점업","기타생산세(기타생산보조금 공제)","","2054","1900","1824","1741","1634","1535","1408",
"오산시","숙박 및 음식점업","지역내요소소득","","131845","117848","114920","104938","98603","95146","90931",
"오산시","숙박 및 음식점업","2010년 기준년 고정가격_산출액","","308347","288773","299768","282313","277890","269965","250527",
"오산시","숙박 및 음식점업","2010년 기준년 고정가격_지역내","","108434","103840","108652","102901","100716","99057","97356",
"오산시","출판, 영상, 방송통신 및 정보서비스업","산출액(당해년가격)","","135141","129598","174111","149071","129206","113205","85661",
"오산시","출판, 영상, 방송통신 및 정보서비스업","중간소비","","74318","71721","97832","85590","76115","67231","49905",
"오산시","출판, 영상, 방송통신 및 정보서비스업","지역내총부가가치(당해년가격)","","60823","57877","76279","63481","53091","45974","35757",
"오산시","출판, 영상, 방송통신 및 정보서비스업","고정자본소모","","25251","24339","32546","27605","23996","20637","15426",
"오산시","출판, 영상, 방송통신 및 정보서비스업","지역내순생산","","35572","33538","43734","35876","29096","25337","20331",
"오산시","출판, 영상, 방송통신 및 정보서비스업","기타생산세(기타생산보조금 공제)","","46","107","129","118","107","96","67",
"오산시","출판, 영상, 방송통신 및 정보서비스업","지역내요소소득","","35526","33431","43605","35758","28989","25240","20263",
"오산시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_산출액","","135704","131489","175991","150239","130497","113722","85661",
"오산시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_지역내","","62380","60519","79024","66478","55227","47615","35757",
"오산시","금융 및 보험업","산출액(당해년가격)","","240905","249820","235047","241902","248026","231561","194812",
"오산시","금융 및 보험업","중간소비","","119281","124876","114473","119417","119343","105851","84730",
"오산시","금융 및 보험업","지역내총부가가치(당해년가격)","","121624","124944","120575","122484","128683","125710","110082",
"오산시","금융 및 보험업","고정자본소모","","11296","11747","11024","11359","11075","9725","8531",
"오산시","금융 및 보험업","지역내순생산","","110327","113196","109550","111125","117608","115986","101551",
"오산시","금융 및 보험업","기타생산세(기타생산보조금 공제)","","261","267","224","228","218","199","163",
"오산시","금융 및 보험업","지역내요소소득","","110067","112930","109327","110897","117390","115787","101388",
"오산시","금융 및 보험업","2010년 기준년 고정가격_산출액","","260318","267834","248041","254726","248932","222073","194812",
"오산시","금융 및 보험업","2010년 기준년 고정가격_지역내","","140453","143212","132834","133436","128980","117393","110082",
"오산시","부동산 및 임대업","산출액(당해년가격)","","344404","368935","378810","321837","295832","296268","227926",
"오산시","부동산 및 임대업","중간소비","","75905","78743","81974","68202","63843","65849","48242",
"오산시","부동산 및 임대업","지역내총부가가치(당해년가격)","","268499","290192","296836","253635","231989","230419","179684",
"오산시","부동산 및 임대업","고정자본소모","","75870","80631","82381","70882","63382","61659","43545",
"오산시","부동산 및 임대업","지역내순생산","","192629","209561","214455","182753","168607","168761","136138",
"오산시","부동산 및 임대업","기타생산세(기타생산보조금 공제)","","15151","16185","16398","15041","13662","13590","9715",
"오산시","부동산 및 임대업","지역내요소소득","","177478","193376","198057","167712","154945","155171","126423",
"오산시","부동산 및 임대업","2010년 기준년 고정가격_산출액","","302949","329938","344477","297343","279223","288400","227926",
"오산시","부동산 및 임대업","2010년 기준년 고정가격_지역내","","222529","247657","261718","229197","217339","226874","179684",
"오산시","사업서비스업","산출액(당해년가격)","","743142","700394","692170","568926","514178","299463","328193",
"오산시","사업서비스업","중간소비","","303496","278592","281145","231385","210059","123914","132935",
"오산시","사업서비스업","지역내총부가가치(당해년가격)","","439645","421802","411026","337541","304119","175549","195258",
"오산시","사업서비스업","고정자본소모","","61553","61781","62410","51182","50061","30389","35237",
"오산시","사업서비스업","지역내순생산","","378092","360021","348616","286358","254059","145160","160021",
"오산시","사업서비스업","기타생산세(기타생산보조금 공제)","","1329","1974","1707","1432","1308","766","773",
"오산시","사업서비스업","지역내요소소득","","376764","358047","346909","284926","252751","144393","159248",
"오산시","사업서비스업","2010년 기준년 고정가격_산출액","","674312","638913","640470","531401","486282","290087","328193",
"오산시","사업서비스업","2010년 기준년 고정가격_지역내","","375831","363479","361838","302888","281242","170023","195258",
"오산시","공공행정, 국방 및  사회보장행정","산출액(당해년가격)","","328218","244754","310022","292449","272057","319032","288560",
"오산시","공공행정, 국방 및  사회보장행정","중간소비","","79546","58324","80705","82450","80539","97170","85793",
"오산시","공공행정, 국방 및  사회보장행정","지역내총부가가치(당해년가격)","","248672","186431","229317","209998","191518","221862","202767",
"오산시","공공행정, 국방 및  사회보장행정","고정자본소모","","74673","55981","69343","65109","60180","70825","62248",
"오산시","공공행정, 국방 및  사회보장행정","지역내순생산","","173999","130449","159973","144889","131338","151037","140518",
"오산시","공공행정, 국방 및  사회보장행정","기타생산세(기타생산보조금 공제)","","26","19","19","15","15","19","10",
"오산시","공공행정, 국방 및  사회보장행정","지역내요소소득","","173972","130430","159954","144874","131323","151018","140508",
"오산시","공공행정, 국방 및  사회보장행정","2010년 기준년 고정가격_산출액","","284142","216747","280338","270442","256246","307617","288560",
"오산시","공공행정, 국방 및  사회보장행정","2010년 기준년 고정가격_지역내","","208076","160809","203720","191840","178911","213695","202767",
"오산시","교육서비스업","산출액(당해년가격)","","415834","442841","397589","383555","279429","179099","211569",
"오산시","교육서비스업","중간소비","","118290","125507","115329","117052","89229","55453","69115",
"오산시","교육서비스업","지역내총부가가치(당해년가격)","","297544","317334","282259","266503","190200","123646","142454",
"오산시","교육서비스업","고정자본소모","","36731","38388","33864","31974","22682","14274","15709",
"오산시","교육서비스업","지역내순생산","","260813","278946","248396","234529","167518","109372","126746",
"오산시","교육서비스업","기타생산세(기타생산보조금 공제)","","1291","1277","987","946","660","420","411",
"오산시","교육서비스업","지역내요소소득","","259522","277670","247409","233583","166858","108952","126334",
"오산시","교육서비스업","2010년 기준년 고정가격_산출액","","355822","385694","351692","347837","262504","171522","211569",
"오산시","교육서비스업","2010년 기준년 고정가격_지역내","","247626","269926","245363","239582","178374","118250","142454",
